ID,Vehicles
20170704173,36
20170704183,31
20170704193,31
20170704203,31
20170704213,28
20170704223,26
20170704233,39
20170705003,20
20170705013,12
20170705023,13
20170705033,8
20170705043,8
20170705053,8
20170705063,8
20170705073,13
20170705083,20
20170705093,15
20170705103,31
20170705113,31
20170705123,31
20170705133,31
20170705143,31
20170705153,31
20170705163,32
20170705173,36
20170705183,31
20170705193,31
20170705203,31
20170705213,23
20170705223,23
20170705233,23
20170706003,20
20170706013,15
20170706023,13
20170706033,8
20170706043,8
20170706053,8
20170706063,8
20170706073,13
20170706083,11
20170706093,15
20170706103,31
20170706113,31
20170706123,31
20170706133,31
20170706143,31
20170706153,31
20170706163,32
20170706173,36
20170706183,31
20170706193,31
20170706203,31
20170706213,28
20170706223,25
20170706233,25
20170707003,20
20170707013,14
20170707023,11
20170707033,8
20170707043,8
20170707053,8
20170707063,8
20170707073,13
20170707083,11
20170707093,15
20170707103,31
20170707113,31
20170707123,31
20170707133,31
20170707143,31
20170707153,31
20170707163,32
20170707173,36
20170707183,31
20170707193,31
20170707203,31
20170707213,28
20170707223,26
20170707233,39
20170708003,20
20170708013,14
20170708023,13
20170708033,8
20170708043,8
20170708053,8
20170708063,8
20170708073,13
20170708083,12
20170708093,15
20170708103,24
20170708113,24
20170708123,24
20170708133,24
20170708143,24
20170708153,24
20170708163,24
20170708173,24
20170708183,24
20170708193,24
20170708203,24
20170708213,24
20170708223,24
20170708233,20
20170709003,20
20170709013,14
20170709023,13
20170709033,8
20170709043,8
20170709053,8
20170709063,8
20170709073,13
20170709083,11
20170709093,11
20170709103,17
20170709113,12
20170709123,24
20170709133,18
20170709143,14
20170709153,14
20170709163,15
20170709173,11
20170709183,11
20170709193,11
20170709203,16
20170709213,13
20170709223,15
20170709233,14
20170710003,20
20170710013,14
20170710023,7
20170710033,8
20170710043,8
20170710053,8
20170710063,8
20170710073,13
20170710083,11
20170710093,16
20170710103,31
20170710113,31
20170710123,31
20170710133,31
20170710143,31
20170710153,31
20170710163,32
20170710173,36
20170710183,31
20170710193,31
20170710203,31
20170710213,28
20170710223,26
20170710233,39
20170711003,20
20170711013,14
20170711023,13
20170711033,8
20170711043,8
20170711053,8
20170711063,8
20170711073,13
20170711083,8
20170711093,16
20170711103,31
20170711113,31
20170711123,31
20170711133,31
20170711143,31
20170711153,31
20170711163,32
20170711173,36
20170711183,31
20170711193,31
20170711203,31
20170711213,28
20170711223,26
20170711233,39
20170712003,20
20170712013,12
20170712023,13
20170712033,8
20170712043,8
20170712053,8
20170712063,8
20170712073,13
20170712083,20
20170712093,15
20170712103,31
20170712113,31
20170712123,31
20170712133,31
20170712143,31
20170712153,31
20170712163,32
20170712173,36
20170712183,31
20170712193,31
20170712203,31
20170712213,23
20170712223,23
20170712233,23
20170713003,20
20170713013,15
20170713023,13
20170713033,8
20170713043,8
20170713053,8
20170713063,8
20170713073,13
20170713083,11
20170713093,15
20170713103,31
20170713113,31
20170713123,31
20170713133,31
20170713143,31
20170713153,31
20170713163,32
20170713173,36
20170713183,31
20170713193,31
20170713203,31
20170713213,28
20170713223,25
20170713233,25
20170714003,20
20170714013,14
20170714023,11
20170714033,8
20170714043,8
20170714053,8
20170714063,8
20170714073,13
20170714083,11
20170714093,15
20170714103,31
20170714113,31
20170714123,31
20170714133,31
20170714143,31
20170714153,31
20170714163,32
20170714173,36
20170714183,31
20170714193,31
20170714203,31
20170714213,28
20170714223,26
20170714233,39
20170715003,20
20170715013,14
20170715023,11
20170715033,8
20170715043,8
20170715053,8
20170715063,8
20170715073,13
20170715083,12
20170715093,15
20170715103,24
20170715113,24
20170715123,24
20170715133,24
20170715143,24
20170715153,24
20170715163,24
20170715173,24
20170715183,24
20170715193,24
20170715203,24
20170715213,24
20170715223,24
20170715233,20
20170716003,20
20170716013,14
20170716023,10
20170716033,8
20170716043,8
20170716053,8
20170716063,8
20170716073,13
20170716083,11
20170716093,15
20170716103,17
20170716113,12
20170716123,24
20170716133,18
20170716143,14
20170716153,14
20170716163,15
20170716173,11
20170716183,11
20170716193,11
20170716203,16
20170716213,13
20170716223,15
20170716233,14
20170717003,20
20170717013,14
20170717023,10
20170717033,8
20170717043,8
20170717053,8
20170717063,8
20170717073,13
20170717083,11
20170717093,16
20170717103,31
20170717113,31
20170717123,31
20170717133,31
20170717143,31
20170717153,31
20170717163,32
20170717173,36
20170717183,31
20170717193,31
20170717203,31
20170717213,28
20170717223,26
20170717233,39
20170718003,20
20170718013,14
20170718023,9
20170718033,8
20170718043,8
20170718053,8
20170718063,8
20170718073,13
20170718083,11
20170718093,16
20170718103,31
20170718113,31
20170718123,31
20170718133,31
20170718143,31
20170718153,31
20170718163,32
20170718173,36
20170718183,31
20170718193,31
20170718203,31
20170718213,28
20170718223,26
20170718233,39
20170719003,20
20170719013,12
20170719023,13
20170719033,8
20170719043,8
20170719053,8
20170719063,8
20170719073,13
20170719083,20
20170719093,15
20170719103,31
20170719113,31
20170719123,31
20170719133,31
20170719143,31
20170719153,31
20170719163,32
20170719173,36
20170719183,31
20170719193,31
20170719203,31
20170719213,23
20170719223,23
20170719233,23
20170720003,20
20170720013,15
20170720023,13
20170720033,8
20170720043,8
20170720053,8
20170720063,8
20170720073,13
20170720083,13
20170720093,15
20170720103,31
20170720113,31
20170720123,31
20170720133,31
20170720143,31
20170720153,31
20170720163,32
20170720173,36
20170720183,31
20170720193,31
20170720203,31
20170720213,28
20170720223,25
20170720233,25
20170721003,20
20170721013,14
20170721023,11
20170721033,8
20170721043,8
20170721053,8
20170721063,8
20170721073,13
20170721083,11
20170721093,15
20170721103,31
20170721113,31
20170721123,31
20170721133,31
20170721143,31
20170721153,31
20170721163,32
20170721173,36
20170721183,31
20170721193,31
20170721203,31
20170721213,28
20170721223,26
20170721233,39
20170722003,20
20170722013,14
20170722023,13
20170722033,8
20170722043,8
20170722053,8
20170722063,8
20170722073,13
20170722083,12
20170722093,15
20170722103,24
20170722113,24
20170722123,24
20170722133,24
20170722143,24
20170722153,24
20170722163,24
20170722173,24
20170722183,24
20170722193,24
20170722203,24
20170722213,24
20170722223,24
20170722233,20
20170723003,20
20170723013,14
20170723023,13
20170723033,8
20170723043,8
20170723053,8
20170723063,8
20170723073,13
20170723083,15
20170723093,15
20170723103,17
20170723113,12
20170723123,24
20170723133,18
20170723143,14
20170723153,14
20170723163,15
20170723173,11
20170723183,11
20170723193,11
20170723203,16
20170723213,13
20170723223,15
20170723233,14
20170724003,20
20170724013,14
20170724023,7
20170724033,8
20170724043,8
20170724053,8
20170724063,8
20170724073,13
20170724083,11
20170724093,16
20170724103,31
20170724113,31
20170724123,31
20170724133,31
20170724143,31
20170724153,31
20170724163,32
20170724173,36
20170724183,31
20170724193,31
20170724203,31
20170724213,28
20170724223,26
20170724233,39
20170725003,20
20170725013,14
20170725023,11
20170725033,8
20170725043,8
20170725053,8
20170725063,8
20170725073,13
20170725083,11
20170725093,16
20170725103,31
20170725113,31
20170725123,31
20170725133,31
20170725143,31
20170725153,31
20170725163,32
20170725173,36
20170725183,31
20170725193,31
20170725203,31
20170725213,28
20170725223,26
20170725233,39
20170726003,20
20170726013,11
20170726023,13
20170726033,8
20170726043,8
20170726053,8
20170726063,8
20170726073,13
20170726083,20
20170726093,15
20170726103,21
20170726113,21
20170726123,21
20170726133,21
20170726143,27
20170726153,25
20170726163,21
20170726173,24
20170726183,27
20170726193,20
20170726203,20
20170726213,24
20170726223,24
20170726233,25
20170727003,20
20170727013,15
20170727023,12
20170727033,8
20170727043,8
20170727053,8
20170727063,8
20170727073,13
20170727083,11
20170727093,15
20170727103,31
20170727113,31
20170727123,31
20170727133,31
20170727143,31
20170727153,31
20170727163,32
20170727173,36
20170727183,31
20170727193,31
20170727203,31
20170727213,28
20170727223,25
20170727233,25
20170728003,20
20170728013,14
20170728023,11
20170728033,8
20170728043,8
20170728053,8
20170728063,8
20170728073,13
20170728083,11
20170728093,15
20170728103,31
20170728113,31
20170728123,31
20170728133,31
20170728143,31
20170728153,31
20170728163,32
20170728173,36
20170728183,31
20170728193,31
20170728203,31
20170728213,28
20170728223,26
20170728233,39
20170729003,19
20170729013,14
20170729023,13
20170729033,8
20170729043,8
20170729053,8
20170729063,8
20170729073,13
20170729083,12
20170729093,15
20170729103,24
20170729113,24
20170729123,24
20170729133,24
20170729143,24
20170729153,24
20170729163,24
20170729173,24
20170729183,24
20170729193,24
20170729203,24
20170729213,24
20170729223,24
20170729233,20
20170730003,20
20170730013,14
20170730023,13
20170730033,7
20170730043,5
20170730053,9
20170730063,11
20170730073,12
20170730083,13
20170730093,15
20170730103,17
20170730113,12
20170730123,24
20170730133,18
20170730143,14
20170730153,14
20170730163,15
20170730173,11
20170730183,11
20170730193,11
20170730203,16
20170730213,13
20170730223,15
20170730233,14
20170731003,20
20170731013,14
20170731023,7
20170731033,8
20170731043,8
20170731053,8
20170731063,8
20170731073,13
20170731083,11
20170731093,16
20170731103,31
20170731113,31
20170731123,31
20170731133,31
20170731143,31
20170731153,31
20170731163,32
20170731173,36
20170731183,31
20170731193,31
20170731203,31
20170731213,28
20170731223,26
20170731233,39
20170801003,20
20170801013,14
20170801023,13
20170801033,8
20170801043,8
20170801053,8
20170801063,8
20170801073,13
20170801083,11
20170801093,16
20170801103,31
20170801113,31
20170801123,31
20170801133,31
20170801143,31
20170801153,31
20170801163,32
20170801173,36
20170801183,31
20170801193,31
20170801203,31
20170801213,28
20170801223,26
20170801233,39
20170802003,20
20170802013,12
20170802023,13
20170802033,8
20170802043,8
20170802053,8
20170802063,8
20170802073,13
20170802083,20
20170802093,15
20170802103,31
20170802113,31
20170802123,31
20170802133,31
20170802143,31
20170802153,31
20170802163,32
20170802173,36
20170802183,31
20170802193,31
20170802203,31
20170802213,23
20170802223,23
20170802233,23
20170803003,20
20170803013,15
20170803023,11
20170803033,8
20170803043,8
20170803053,8
20170803063,8
20170803073,13
20170803083,11
20170803093,15
20170803103,31
20170803113,31
20170803123,31
20170803133,31
20170803143,31
20170803153,31
20170803163,32
20170803173,36
20170803183,31
20170803193,31
20170803203,31
20170803213,28
20170803223,25
20170803233,25
20170804003,20
20170804013,14
20170804023,11
20170804033,8
20170804043,8
20170804053,8
20170804063,8
20170804073,13
20170804083,9
20170804093,15
20170804103,31
20170804113,31
20170804123,31
20170804133,31
20170804143,31
20170804153,31
20170804163,32
20170804173,36
20170804183,31
20170804193,31
20170804203,31
20170804213,28
20170804223,26
20170804233,39
20170805003,20
20170805013,14
20170805023,13
20170805033,8
20170805043,8
20170805053,8
20170805063,8
20170805073,13
20170805083,12
20170805093,15
20170805103,24
20170805113,24
20170805123,24
20170805133,24
20170805143,24
20170805153,24
20170805163,24
20170805173,24
20170805183,24
20170805193,24
20170805203,24
20170805213,24
20170805223,24
20170805233,20
20170806003,20
20170806013,14
20170806023,13
20170806033,8
20170806043,8
20170806053,8
20170806063,8
20170806073,13
20170806083,11
20170806093,15
20170806103,17
20170806113,12
20170806123,24
20170806133,18
20170806143,14
20170806153,14
20170806163,15
20170806173,11
20170806183,11
20170806193,11
20170806203,16
20170806213,13
20170806223,15
20170806233,14
20170807003,20
20170807013,14
20170807023,7
20170807033,8
20170807043,8
20170807053,8
20170807063,8
20170807073,13
20170807083,11
20170807093,16
20170807103,31
20170807113,31
20170807123,31
20170807133,31
20170807143,31
20170807153,31
20170807163,32
20170807173,36
20170807183,31
20170807193,31
20170807203,31
20170807213,28
20170807223,26
20170807233,39
20170808003,20
20170808013,14
20170808023,13
20170808033,8
20170808043,8
20170808053,8
20170808063,8
20170808073,13
20170808083,7
20170808093,16
20170808103,31
20170808113,31
20170808123,31
20170808133,31
20170808143,31
20170808153,31
20170808163,32
20170808173,36
20170808183,31
20170808193,31
20170808203,31
20170808213,28
20170808223,26
20170808233,39
20170809003,20
20170809013,12
20170809023,13
20170809033,8
20170809043,8
20170809053,8
20170809063,8
20170809073,13
20170809083,11
20170809093,11
20170809103,31
20170809113,31
20170809123,31
20170809133,31
20170809143,31
20170809153,31
20170809163,32
20170809173,36
20170809183,31
20170809193,31
20170809203,31
20170809213,23
20170809223,23
20170809233,23
20170810003,20
20170810013,15
20170810023,13
20170810033,8
20170810043,8
20170810053,8
20170810063,8
20170810073,13
20170810083,11
20170810093,15
20170810103,31
20170810113,31
20170810123,31
20170810133,31
20170810143,31
20170810153,31
20170810163,32
20170810173,36
20170810183,31
20170810193,31
20170810203,31
20170810213,28
20170810223,25
20170810233,25
20170811003,20
20170811013,14
20170811023,11
20170811033,8
20170811043,8
20170811053,8
20170811063,8
20170811073,13
20170811083,8
20170811093,15
20170811103,31
20170811113,31
20170811123,31
20170811133,31
20170811143,31
20170811153,31
20170811163,32
20170811173,36
20170811183,31
20170811193,31
20170811203,31
20170811213,28
20170811223,26
20170811233,39
20170812003,20
20170812013,14
20170812023,13
20170812033,8
20170812043,8
20170812053,8
20170812063,8
20170812073,13
20170812083,12
20170812093,15
20170812103,24
20170812113,24
20170812123,24
20170812133,24
20170812143,24
20170812153,24
20170812163,24
20170812173,24
20170812183,24
20170812193,24
20170812203,24
20170812213,24
20170812223,24
20170812233,20
20170813003,20
20170813013,14
20170813023,13
20170813033,8
20170813043,8
20170813053,8
20170813063,8
20170813073,13
20170813083,11
20170813093,15
20170813103,17
20170813113,12
20170813123,24
20170813133,18
20170813143,14
20170813153,14
20170813163,15
20170813173,11
20170813183,11
20170813193,11
20170813203,16
20170813213,13
20170813223,15
20170813233,14
20170814003,20
20170814013,14
20170814023,7
20170814033,8
20170814043,8
20170814053,8
20170814063,8
20170814073,13
20170814083,11
20170814093,16
20170814103,31
20170814113,31
20170814123,31
20170814133,31
20170814143,31
20170814153,31
20170814163,32
20170814173,36
20170814183,31
20170814193,31
20170814203,31
20170814213,28
20170814223,26
20170814233,39
20170815003,20
20170815013,14
20170815023,11
20170815033,8
20170815043,8
20170815053,8
20170815063,8
20170815073,13
20170815083,11
20170815093,16
20170815103,31
20170815113,31
20170815123,31
20170815133,31
20170815143,31
20170815153,31
20170815163,32
20170815173,36
20170815183,31
20170815193,31
20170815203,31
20170815213,28
20170815223,26
20170815233,39
20170816003,20
20170816013,12
20170816023,10
20170816033,8
20170816043,8
20170816053,8
20170816063,8
20170816073,13
20170816083,20
20170816093,15
20170816103,31
20170816113,31
20170816123,31
20170816133,31
20170816143,31
20170816153,31
20170816163,32
20170816173,36
20170816183,31
20170816193,31
20170816203,31
20170816213,23
20170816223,23
20170816233,23
20170817003,20
20170817013,15
20170817023,10
20170817033,8
20170817043,8
20170817053,8
20170817063,8
20170817073,13
20170817083,11
20170817093,15
20170817103,31
20170817113,31
20170817123,31
20170817133,31
20170817143,31
20170817153,31
20170817163,32
20170817173,36
20170817183,31
20170817193,31
20170817203,31
20170817213,28
20170817223,25
20170817233,25
20170818003,20
20170818013,14
20170818023,11
20170818033,8
20170818043,8
20170818053,8
20170818063,8
20170818073,13
20170818083,11
20170818093,15
20170818103,31
20170818113,31
20170818123,31
20170818133,31
20170818143,31
20170818153,31
20170818163,32
20170818173,36
20170818183,31
20170818193,31
20170818203,31
20170818213,28
20170818223,26
20170818233,39
20170819003,20
20170819013,14
20170819023,13
20170819033,8
20170819043,8
20170819053,8
20170819063,8
20170819073,13
20170819083,12
20170819093,15
20170819103,24
20170819113,24
20170819123,24
20170819133,24
20170819143,24
20170819153,24
20170819163,24
20170819173,24
20170819183,24
20170819193,24
20170819203,24
20170819213,24
20170819223,24
20170819233,20
20170820003,20
20170820013,14
20170820023,13
20170820033,8
20170820043,8
20170820053,8
20170820063,8
20170820073,13
20170820083,13
20170820093,15
20170820103,17
20170820113,12
20170820123,24
20170820133,18
20170820143,14
20170820153,14
20170820163,15
20170820173,11
20170820183,11
20170820193,11
20170820203,16
20170820213,13
20170820223,15
20170820233,14
20170821003,20
20170821013,14
20170821023,7
20170821033,8
20170821043,8
20170821053,8
20170821063,8
20170821073,13
20170821083,11
20170821093,16
20170821103,31
20170821113,31
20170821123,31
20170821133,31
20170821143,31
20170821153,31
20170821163,32
20170821173,36
20170821183,31
20170821193,31
20170821203,31
20170821213,28
20170821223,26
20170821233,39
20170822003,20
20170822013,14
20170822023,13
20170822033,8
20170822043,8
20170822053,8
20170822063,8
20170822073,13
20170822083,11
20170822093,16
20170822103,31
20170822113,31
20170822123,31
20170822133,31
20170822143,31
20170822153,31
20170822163,32
20170822173,36
20170822183,31
20170822193,31
20170822203,31
20170822213,28
20170822223,26
20170822233,39
20170823003,20
20170823013,12
20170823023,13
20170823033,8
20170823043,8
20170823053,8
20170823063,8
20170823073,13
20170823083,15
20170823093,15
20170823103,31
20170823113,31
20170823123,31
20170823133,31
20170823143,31
20170823153,31
20170823163,32
20170823173,36
20170823183,31
20170823193,31
20170823203,31
20170823213,23
20170823223,23
20170823233,23
20170824003,20
20170824013,15
20170824023,12
20170824033,8
20170824043,8
20170824053,8
20170824063,8
20170824073,13
20170824083,11
20170824093,15
20170824103,31
20170824113,31
20170824123,31
20170824133,31
20170824143,31
20170824153,31
20170824163,32
20170824173,36
20170824183,31
20170824193,31
20170824203,31
20170824213,28
20170824223,25
20170824233,25
20170825003,20
20170825013,14
20170825023,11
20170825033,8
20170825043,8
20170825053,8
20170825063,8
20170825073,13
20170825083,11
20170825093,15
20170825103,31
20170825113,31
20170825123,31
20170825133,31
20170825143,31
20170825153,31
20170825163,32
20170825173,36
20170825183,31
20170825193,31
20170825203,31
20170825213,28
20170825223,26
20170825233,39
20170826003,20
20170826013,11
20170826023,13
20170826033,8
20170826043,8
20170826053,8
20170826063,8
20170826073,13
20170826083,12
20170826093,15
20170826103,24
20170826113,24
20170826123,24
20170826133,24
20170826143,24
20170826153,24
20170826163,24
20170826173,24
20170826183,24
20170826193,24
20170826203,24
20170826213,24
20170826223,24
20170826233,20
20170827003,20
20170827013,14
20170827023,12
20170827033,8
20170827043,8
20170827053,8
20170827063,8
20170827073,13
20170827083,11
20170827093,15
20170827103,17
20170827113,12
20170827123,24
20170827133,18
20170827143,14
20170827153,14
20170827163,15
20170827173,11
20170827183,11
20170827193,11
20170827203,16
20170827213,13
20170827223,15
20170827233,14
20170828003,20
20170828013,14
20170828023,7
20170828033,8
20170828043,8
20170828053,8
20170828063,8
20170828073,13
20170828083,11
20170828093,16
20170828103,31
20170828113,31
20170828123,31
20170828133,31
20170828143,31
20170828153,31
20170828163,32
20170828173,36
20170828183,31
20170828193,31
20170828203,31
20170828213,28
20170828223,26
20170828233,39
20170829003,19
20170829013,14
20170829023,13
20170829033,8
20170829043,8
20170829053,8
20170829063,8
20170829073,13
20170829083,14
20170829093,16
20170829103,31
20170829113,31
20170829123,31
20170829133,31
20170829143,31
20170829153,31
20170829163,32
20170829173,36
20170829183,31
20170829193,31
20170829203,31
20170829213,22
20170829223,26
20170829233,39
20170830003,20
20170830013,12
20170830023,13
20170830033,7
20170830043,5
20170830053,9
20170830063,11
20170830073,12
20170830083,13
20170830093,15
20170830103,31
20170830113,31
20170830123,31
20170830133,31
20170830143,31
20170830153,31
20170830163,32
20170830173,36
20170830183,31
20170830193,31
20170830203,31
20170830213,23
20170830223,23
20170830233,23
20170831003,20
20170831013,15
20170831023,13
20170831033,8
20170831043,8
20170831053,8
20170831063,8
20170831073,13
20170831083,11
20170831093,15
20170831103,31
20170831113,31
20170831123,31
20170831133,31
20170831143,31
20170831153,31
20170831163,32
20170831173,36
20170831183,31
20170831193,31
20170831203,31
20170831213,28
20170831223,25
20170831233,25
20170901003,20
20170901013,14
20170901023,11
20170901033,8
20170901043,8
20170901053,8
20170901063,8
20170901073,13
20170901083,11
20170901093,15
20170901103,31
20170901113,31
20170901123,31
20170901133,31
20170901143,31
20170901153,31
20170901163,32
20170901173,36
20170901183,31
20170901193,31
20170901203,31
20170901213,28
20170901223,26
20170901233,39
20170902003,20
20170902013,14
20170902023,13
20170902033,8
20170902043,8
20170902053,8
20170902063,8
20170902073,13
20170902083,12
20170902093,15
20170902103,24
20170902113,24
20170902123,24
20170902133,24
20170902143,24
20170902153,24
20170902163,24
20170902173,24
20170902183,24
20170902193,24
20170902203,24
20170902213,24
20170902223,24
20170902233,20
20170903003,20
20170903013,14
20170903023,11
20170903033,8
20170903043,8
20170903053,8
20170903063,8
20170903073,13
20170903083,11
20170903093,15
20170903103,17
20170903113,12
20170903123,24
20170903133,18
20170903143,14
20170903153,14
20170903163,15
20170903173,11
20170903183,11
20170903193,11
20170903203,16
20170903213,13
20170903223,15
20170903233,14
20170904003,20
20170904013,14
20170904023,7
20170904033,8
20170904043,8
20170904053,8
20170904063,8
20170904073,13
20170904083,9
20170904093,16
20170904103,31
20170904113,31
20170904123,31
20170904133,31
20170904143,31
20170904153,31
20170904163,32
20170904173,36
20170904183,31
20170904193,31
20170904203,31
20170904213,28
20170904223,26
20170904233,39
20170905003,20
20170905013,14
20170905023,13
20170905033,8
20170905043,8
20170905053,8
20170905063,8
20170905073,13
20170905083,11
20170905093,16
20170905103,31
20170905113,31
20170905123,31
20170905133,31
20170905143,31
20170905153,31
20170905163,32
20170905173,36
20170905183,31
20170905193,31
20170905203,31
20170905213,28
20170905223,26
20170905233,39
20170906003,20
20170906013,12
20170906023,13
20170906033,8
20170906043,8
20170906053,8
20170906063,8
20170906073,13
20170906083,20
20170906093,15
20170906103,31
20170906113,31
20170906123,31
20170906133,31
20170906143,31
20170906153,31
20170906163,32
20170906173,36
20170906183,31
20170906193,31
20170906203,31
20170906213,23
20170906223,23
20170906233,23
20170907003,20
20170907013,15
20170907023,13
20170907033,8
20170907043,8
20170907053,8
20170907063,8
20170907073,13
20170907083,11
20170907093,15
20170907103,31
20170907113,31
20170907123,31
20170907133,31
20170907143,31
20170907153,31
20170907163,32
20170907173,36
20170907183,31
20170907193,31
20170907203,31
20170907213,28
20170907223,25
20170907233,25
20170908003,20
20170908013,14
20170908023,11
20170908033,8
20170908043,8
20170908053,8
20170908063,8
20170908073,13
20170908083,7
20170908093,15
20170908103,31
20170908113,31
20170908123,31
20170908133,31
20170908143,31
20170908153,31
20170908163,32
20170908173,36
20170908183,31
20170908193,31
20170908203,31
20170908213,28
20170908223,26
20170908233,39
20170909003,20
20170909013,14
20170909023,13
20170909033,8
20170909043,8
20170909053,8
20170909063,8
20170909073,13
20170909083,11
20170909093,11
20170909103,24
20170909113,24
20170909123,24
20170909133,24
20170909143,24
20170909153,24
20170909163,24
20170909173,24
20170909183,24
20170909193,24
20170909203,24
20170909213,24
20170909223,24
20170909233,20
20170910003,20
20170910013,14
20170910023,13
20170910033,8
20170910043,8
20170910053,8
20170910063,8
20170910073,13
20170910083,11
20170910093,15
20170910103,17
20170910113,12
20170910123,24
20170910133,18
20170910143,14
20170910153,14
20170910163,15
20170910173,11
20170910183,11
20170910193,11
20170910203,16
20170910213,13
20170910223,15
20170910233,14
20170911003,20
20170911013,14
20170911023,7
20170911033,8
20170911043,8
20170911053,8
20170911063,8
20170911073,13
20170911083,8
20170911093,16
20170911103,31
20170911113,31
20170911123,31
20170911133,31
20170911143,31
20170911153,31
20170911163,32
20170911173,36
20170911183,31
20170911193,31
20170911203,31
20170911213,28
20170911223,26
20170911233,39
20170912003,20
20170912013,14
20170912023,13
20170912033,8
20170912043,8
20170912053,8
20170912063,8
20170912073,13
20170912083,11
20170912093,16
20170912103,31
20170912113,31
20170912123,31
20170912133,31
20170912143,31
20170912153,31
20170912163,32
20170912173,36
20170912183,31
20170912193,31
20170912203,31
20170912213,28
20170912223,26
20170912233,39
20170913003,20
20170913013,12
20170913023,13
20170913033,8
20170913043,8
20170913053,8
20170913063,8
20170913073,13
20170913083,20
20170913093,15
20170913103,31
20170913113,31
20170913123,31
20170913133,31
20170913143,31
20170913153,31
20170913163,32
20170913173,36
20170913183,31
20170913193,31
20170913203,31
20170913213,23
20170913223,23
20170913233,23
20170914003,20
20170914013,15
20170914023,13
20170914033,8
20170914043,8
20170914053,8
20170914063,8
20170914073,13
20170914083,11
20170914093,15
20170914103,31
20170914113,31
20170914123,31
20170914133,31
20170914143,31
20170914153,31
20170914163,32
20170914173,36
20170914183,31
20170914193,31
20170914203,31
20170914213,28
20170914223,25
20170914233,25
20170915003,20
20170915013,14
20170915023,11
20170915033,8
20170915043,8
20170915053,8
20170915063,8
20170915073,13
20170915083,11
20170915093,15
20170915103,31
20170915113,31
20170915123,31
20170915133,31
20170915143,31
20170915153,31
20170915163,32
20170915173,36
20170915183,31
20170915193,31
20170915203,31
20170915213,28
20170915223,26
20170915233,39
20170916003,20
20170916013,14
20170916023,10
20170916033,8
20170916043,8
20170916053,8
20170916063,8
20170916073,13
20170916083,12
20170916093,15
20170916103,24
20170916113,24
20170916123,24
20170916133,24
20170916143,24
20170916153,24
20170916163,24
20170916173,24
20170916183,24
20170916193,24
20170916203,24
20170916213,24
20170916223,24
20170916233,20
20170917003,20
20170917013,14
20170917023,10
20170917033,8
20170917043,8
20170917053,8
20170917063,8
20170917073,13
20170917083,11
20170917093,15
20170917103,17
20170917113,12
20170917123,24
20170917133,18
20170917143,14
20170917153,14
20170917163,15
20170917173,11
20170917183,11
20170917193,11
20170917203,16
20170917213,13
20170917223,15
20170917233,14
20170918003,20
20170918013,14
20170918023,7
20170918033,8
20170918043,8
20170918053,8
20170918063,8
20170918073,13
20170918083,11
20170918093,16
20170918103,31
20170918113,31
20170918123,31
20170918133,31
20170918143,31
20170918153,31
20170918163,32
20170918173,36
20170918183,31
20170918193,31
20170918203,31
20170918213,28
20170918223,26
20170918233,39
20170919003,20
20170919013,14
20170919023,13
20170919033,8
20170919043,8
20170919053,8
20170919063,8
20170919073,13
20170919083,11
20170919093,16
20170919103,31
20170919113,31
20170919123,31
20170919133,31
20170919143,31
20170919153,31
20170919163,32
20170919173,36
20170919183,31
20170919193,31
20170919203,31
20170919213,28
20170919223,26
20170919233,39
20170920003,20
20170920013,12
20170920023,13
20170920033,8
20170920043,8
20170920053,8
20170920063,8
20170920073,13
20170920083,13
20170920093,15
20170920103,31
20170920113,31
20170920123,31
20170920133,31
20170920143,31
20170920153,31
20170920163,32
20170920173,36
20170920183,31
20170920193,31
20170920203,31
20170920213,23
20170920223,23
20170920233,23
20170921003,20
20170921013,15
20170921023,13
20170921033,8
20170921043,8
20170921053,8
20170921063,8
20170921073,13
20170921083,11
20170921093,15
20170921103,31
20170921113,31
20170921123,31
20170921133,31
20170921143,31
20170921153,31
20170921163,32
20170921173,36
20170921183,31
20170921193,31
20170921203,31
20170921213,28
20170921223,25
20170921233,25
20170922003,20
20170922013,14
20170922023,11
20170922033,8
20170922043,8
20170922053,8
20170922063,8
20170922073,13
20170922083,11
20170922093,15
20170922103,31
20170922113,31
20170922123,31
20170922133,31
20170922143,31
20170922153,31
20170922163,32
20170922173,36
20170922183,31
20170922193,31
20170922203,31
20170922213,28
20170922223,26
20170922233,39
20170923003,20
20170923013,14
20170923023,13
20170923033,8
20170923043,8
20170923053,8
20170923063,8
20170923073,13
20170923083,12
20170923093,15
20170923103,24
20170923113,24
20170923123,24
20170923133,24
20170923143,24
20170923153,24
20170923163,24
20170923173,24
20170923183,24
20170923193,24
20170923203,24
20170923213,24
20170923223,24
20170923233,20
20170924003,20
20170924013,14
20170924023,12
20170924033,8
20170924043,8
20170924053,8
20170924063,8
20170924073,13
20170924083,11
20170924093,15
20170924103,17
20170924113,12
20170924123,24
20170924133,18
20170924143,14
20170924153,14
20170924163,15
20170924173,11
20170924183,11
20170924193,11
20170924203,16
20170924213,13
20170924223,15
20170924233,14
20170925003,20
20170925013,14
20170925023,7
20170925033,8
20170925043,8
20170925053,8
20170925063,8
20170925073,13
20170925083,11
20170925093,16
20170925103,31
20170925113,31
20170925123,31
20170925133,31
20170925143,31
20170925153,31
20170925163,32
20170925173,36
20170925183,31
20170925193,31
20170925203,31
20170925213,28
20170925223,26
